"Fusions"	"DB"	"Jackson"	"Fusion"	"Cosmic"	"Count"
"16684"	"HNRNPUL1--DAB1"	0	1	0	0	1
"16685"	"HNRNPUL1--DNAJC14"	1	0	0	0	1
"16686"	"HNRNPUL1--OTUD7B"	1	0	0	0	1
"16687"	"HNRNPUL1--PDXDC1"	1	0	0	0	1
"16688"	"HNRNPUL1--RAP2B"	1	0	0	0	1
"16689"	"HNRNPUL1--SLC8A2"	0	1	0	0	1
"16690"	"HNRNPUL2--C11orf49"	0	0	10	0	10
"16691"	"HNRNPUL2--NR4A1"	1	0	0	0	1
"16692"	"HNRNPUL2--NRSN2"	1	0	0	0	1
"16693"	"HNRNPUL2--SHANK2"	2	0	0	0	2
"16694"	"HNRNPUL2--TNFAIP1"	1	0	0	0	1
"16695"	"HNRNPUL2--TTC9C"	1	0	0	0	1
"16696"	"HNRNPUL2--YY1AP1"	2	0	0	0	2
"16697"	"HNRPDL--GPR39"	1	0	0	0	1
"16698"	"HNRPDL--GSTA4"	1	0	0	0	1
"16699"	"HNRPDL--HAUS5"	1	0	0	0	1
"16700"	"HNRPDL--HNRPDL"	2	0	0	0	2
"16701"	"HNRPDL--MIEN1"	1	0	0	0	1
"16702"	"HNRPDL--SKAP2"	1	0	0	0	1
"16703"	"HNRPLL--HNRPLL"	1	0	0	0	1
"16704"	"HNRPLL--NFATC3"	0	1	0	0	1
"16705"	"HNRPLL--SERTAD2"	0	1	0	0	1
"16706"	"HOGA1--LOC100507412"	1	0	0	0	1
"16707"	"HOMER1--EFNB3"	1	0	0	0	1
"16708"	"HOMER1--MAST2"	1	1	0	0	2
"16709"	"HOMER2--HDGFRP3"	1	0	0	0	1
"16710"	"HOMER3--HOMER3"	1	0	0	0	1
"16711"	"HOMER3--PDGFA"	0	0	1	0	1
"16712"	"HOMEZ--FBXO34"	1	0	0	0	1
"16713"	"HOOK1--FGGY"	0	1	0	0	1
"16714"	"HOOK1--HOOK1"	2	0	0	0	2
"16715"	"HOOK1--RAB6A"	1	0	0	0	1
"16716"	"HOOK2--MAST1"	1	1	0	0	2
"16717"	"HOOK2--NFIX"	0	1	0	0	1
"16718"	"HOOK2--RTBDN"	1	1	0	0	2
"16719"	"HOOK3--BAALC"	0	1	0	0	1
"16720"	"HOOK3--GTF2E2"	0	1	0	0	1
"16721"	"HOOK3--HOOK3"	4	0	0	0	4
"16722"	"HOOK3--IKBKB"	1	1	0	0	2
"16723"	"HOOK3--MTFR1"	1	1	0	0	2
"16724"	"HOOK3--PLEKHA2"	1	1	0	0	2
"16725"	"HOOK3--RET"	1	0	0	2	3
"16726"	"HOOK3--TGS1"	0	1	0	0	1
"16727"	"HOOK3--TM2D2"	3	1	0	0	4
"16728"	"HOPX--PDCL2"	1	1	0	0	2
"16729"	"HOTAIRM1--AP2A2"	1	0	0	0	1
"16730"	"HOTAIRM1--RANBP3"	1	0	0	0	1
"16731"	"HOTAIRM1--RNF10"	1	0	0	0	1
"16732"	"HOTS--KRT5"	1	0	0	0	1
"16733"	"HOXA10--CSN1S1"	1	1	0	0	2
"16734"	"HOXA10-HOXA9--HOXA10-HOXA9"	1	0	0	0	1
"16735"	"HOXA3--HIBADH"	0	1	0	0	1
"16736"	"HOXA3--KIAA0895"	1	1	0	0	2
"16737"	"HOXA3--PARP8"	0	1	0	0	1
"16738"	"HOXB13--ACTG2"	1	0	0	0	1
"16739"	"HOXB3--FAP"	0	1	0	0	1
"16740"	"HOXB3--HOXB3"	1	0	0	0	1
"16741"	"HOXB3--HOXB7"	1	0	0	0	1
"16742"	"HOXB3--PTK2"	1	0	0	0	1
"16743"	"HOXB3--PTPRA"	1	0	0	0	1
"16744"	"HOXB3--TCF12"	0	1	0	0	1
"16745"	"HOXB3--TRAPPC2P1"	0	0	2	0	2
"16746"	"HOXB6--EPHA5"	0	1	0	0	1
"16747"	"HOXB6--HOXB3"	0	0	1	0	1
"16748"	"HOXB6--LYRM1"	1	0	0	0	1
"16749"	"HOXB6--PITPNC1"	1	1	0	0	2
"16750"	"HOXB6--TEC"	1	0	0	0	1
"16751"	"HOXB8--DIAPH1"	1	0	0	0	1
"16752"	"HOXB9--RPL26"	1	0	0	0	1
"16753"	"HOXC10--FLJ12825"	1	0	0	0	1
"16754"	"HOXC10--HOXC4"	11	0	0	0	11
"16755"	"HOXC10--MINA"	0	0	1	0	1
"16756"	"HOXC10--WIBG"	1	1	0	0	2
"16757"	"HOXC4--HOXC9"	1	0	0	0	1
"16758"	"HOXC6--WIBG"	1	1	0	0	2
"16759"	"HOXC8--GC"	0	0	1	0	1
"16760"	"HOXC8--HOXC8"	1	0	0	0	1
"16761"	"HOXD1--SENP6"	1	0	0	0	1
"16762"	"HOXD3--CHN1"	0	1	0	0	1
"16763"	"HP--EEA1"	0	1	0	0	1
"16764"	"HP1BP3--EIF4G3"	0	1	0	0	1
"16765"	"HP1BP3--HP1BP3"	1	0	0	0	1
"16766"	"HP1BP3--HSPA5"	1	0	0	0	1
"16767"	"HP1BP3--TMCO4"	1	1	0	0	2
"16768"	"HPCAL1--CPSF3"	2	0	0	0	2
"16769"	"HPCAL1--HPCAL1"	1	0	0	0	1
"16770"	"HPCAL1--SEMA6D"	1	0	0	0	1
"16771"	"HPCAL4--UBC"	1	0	0	0	1
"16772"	"HPD--CYP2E1"	0	1	0	0	1
"16773"	"HPD--HPD"	1	0	0	0	1
"16774"	"HPGD--GUCY1A3"	0	1	0	0	1
"16775"	"HPGD--HPGD"	1	0	0	0	1
"16776"	"HPN--FBL"	2	0	0	0	2
"16777"	"HPN--PPP2R5C"	1	1	0	0	2
"16778"	"HPRT1--CTPS2"	2	0	0	0	2
"16779"	"HPRT1--HNRPDL"	1	0	0	0	1
"16780"	"HPRT1--LRRC2"	1	1	0	0	2
"16781"	"HPRT1--PRH1-PRR4"	1	0	0	0	1
"16782"	"HPS1--TBX15"	1	0	0	0	1
"16783"	"HPS3--CPB1"	1	1	0	0	2
"16784"	"HPS3--PHF17"	1	0	0	0	1
"16785"	"HPS3--RBFOX1"	1	0	0	0	1
"16786"	"HPS4--CABIN1"	0	1	0	0	1
"16787"	"HPS4--UBE2L3"	0	1	0	0	1
"16788"	"HPS5--LINC00264"	1	0	0	0	1
"16789"	"HPS5--SETD5"	1	1	0	0	2
"16790"	"HPS6--STX16"	1	0	0	0	1
"16791"	"HPSE2--CWF19L1"	1	1	0	0	2
"16792"	"HPSE2--TIMM23"	1	0	0	0	1
"16793"	"HPX--R3HDM1"	1	0	0	0	1
"16794"	"HRH1--MRPL51"	1	0	0	0	1
"16795"	"HRH1--TSEN2"	0	1	0	0	1
"16796"	"HRH1--VGLL4"	1	0	0	0	1
"16797"	"HRH3--GTPBP6"	0	0	4	0	4
"16798"	"HRSP12--LINC00511"	1	0	0	0	1
"16799"	"HS2ST1--FNBP1L"	1	0	0	0	1
"16800"	"HS2ST1--GBP6"	1	0	0	0	1
"16801"	"HS2ST1--KCNJ2-AS1"	1	0	0	0	1
"16802"	"HS2ST1--NXNL2"	1	1	0	0	2
"16803"	"HS2ST1--PCGF3"	1	0	0	0	1
"16804"	"HS2ST1--PRDX1"	2	1	0	0	3
"16805"	"HS2ST1--RUNX2"	1	0	0	0	1
"16806"	"HS2ST1--SH3GLB1"	0	1	0	0	1
"16807"	"HS2ST1--SSX2IP"	1	0	0	0	1
"16808"	"HS3ST1--CNTN5"	1	1	0	0	2
"16809"	"HS3ST1--EXD2"	1	0	0	0	1
"16810"	"HS3ST3A1--GSTO1"	1	0	0	0	1
"16811"	"HS3ST3A1--HS3ST3B1"	0	0	1	0	1
"16812"	"HS3ST3B1--TMEM92"	0	1	0	0	1
"16813"	"HS3ST4--ATP5G2"	1	0	0	0	1
"16814"	"HS3ST4--FEN1"	1	0	0	0	1
"16815"	"HS6ST2--NDUFB2"	1	0	0	0	1
"16816"	"HS6ST2--NPFFR2"	1	1	0	0	2
"16817"	"HS6ST2--ODZ1"	0	1	0	0	1
"16818"	"HS6ST3--ACTR1A"	0	1	0	0	1
"16819"	"HS6ST3--EFNA5"	0	1	0	0	1
"16820"	"HS6ST3--FAM155A"	0	1	0	0	1
"16821"	"hsa-mir-6723--CHTOP"	0	0	1	0	1
"16822"	"hsa-mir-6723--ENO1"	0	0	1	0	1
"16823"	"hsa-mir-6723--ENSA"	0	0	1	0	1
"16824"	"hsa-mir-6723--FUBP1"	0	0	1	0	1
"16825"	"hsa-mir-6723--IPO9"	0	0	1	0	1
"16826"	"hsa-mir-6723--MARCKSL1"	0	0	1	0	1
"16827"	"hsa-mir-6723--MMP2"	0	0	1	0	1
"16828"	"hsa-mir-6723--NASP"	0	0	1	0	1
"16829"	"hsa-mir-6723--RCSD1"	0	0	1	0	1
"16830"	"hsa-mir-6723--RPL11"	0	0	3	0	3
"16831"	"hsa-mir-6723--RPL5"	0	0	1	0	1
"16832"	"hsa-mir-6723--RPS18"	0	0	1	0	1
"16833"	"hsa-mir-6723--RPS8"	0	0	1	0	1
"16834"	"hsa-mir-6723--TARDBP"	0	0	1	0	1
"16835"	"hsa-mir-6723--ZYG11B"	0	0	1	0	1
"16836"	"HSBP1--FN1"	0	0	1	0	1
"16837"	"HSBP1--HSBP1"	1	0	0	0	1
"16838"	"HSCB--C6orf165"	1	0	0	0	1
"16839"	"HSD11B1L--SAFB"	1	1	0	0	2
"16840"	"HSD11B2--EEF2"	0	0	1	0	1
"16841"	"HSD11B2--HSD11B2"	2	0	0	0	2
"16842"	"HSD11B2--SLC39A1"	3	0	0	0	3
"16843"	"HSD17B10--APEX1"	1	0	0	0	1
"16844"	"HSD17B11--HSD17B11"	1	0	0	0	1
"16845"	"HSD17B11--PTPRD"	0	0	6	0	6
"16846"	"HSD17B11--SPARCL1"	0	1	0	0	1
"16847"	"HSD17B11--UGT2A3"	0	1	0	0	1
"16848"	"HSD17B12--HSD17B12"	2	0	0	0	2
"16849"	"HSD17B12--LOC100272146"	0	0	17	0	17
"16850"	"HSD17B12--PQLC3"	1	0	0	0	1
"16851"	"HSD17B12--TP53I11"	1	1	0	0	2
"16852"	"HSD17B12--WT1"	0	1	0	0	1
"16853"	"HSD17B14--PLEKHA4"	2	1	0	0	3
"16854"	"HSD17B3--ENPP2"	1	1	0	0	2
"16855"	"HSD17B3--SLIT1"	0	0	1	0	1
"16856"	"HSD17B4--COPS3"	1	0	0	0	1
"16857"	"HSD17B4--TNFAIP8"	0	2	0	0	2
"16858"	"HSD17B6--PATZ1"	1	0	0	0	1
"16859"	"HSD17B7--NPHP1"	1	0	0	0	1
"16860"	"HSD17B8--HSD17B8"	1	0	0	0	1
"16861"	"HSD3B7--PI4KA"	0	0	1	0	1
"16862"	"HSD3B7--SFTPB"	0	0	1	0	1
"16863"	"HSDL2--FRMD3"	2	0	0	0	2
"16864"	"HSDL2--TEX10"	0	1	0	0	1
"16865"	"HSF1--ADAMTS12"	2	1	0	0	3
"16866"	"HSF1--BAIAP2L1"	1	0	0	0	1
"16867"	"HSF1--HEATR7A"	1	0	0	0	1
"16868"	"HSF1--HSF1"	3	0	0	0	3
"16869"	"HSF1--MICALL1"	1	1	0	0	2
"16870"	"HSF5--TRAPPC4"	1	0	0	0	1
"16871"	"HSH2D--HSH2D"	1	0	0	0	1
"16872"	"HSP90AA1--ARHGAP32"	1	0	0	0	1
"16873"	"HSP90AA1--C14orf37"	1	0	0	0	1
"16874"	"HSP90AA1--CALD1"	1	0	0	0	1
"16875"	"HSP90AA1--CCDC91"	1	0	0	0	1
"16876"	"HSP90AA1--DHX38"	1	0	0	0	1
"16877"	"HSP90AA1--GNAI2"	1	0	0	0	1
"16878"	"HSP90AA1--HSP90AA1"	2	0	0	0	2
"16879"	"HSP90AA1--MS4A6A"	1	0	0	0	1
"16880"	"HSP90AA1--NFRKB"	1	0	0	0	1
"16881"	"HSP90AA1--PAIP1"	1	0	0	0	1
"16882"	"HSP90AA1--PCDHB5"	1	0	0	0	1
"16883"	"HSP90AA1--RAGE"	1	1	0	0	2
"16884"	"HSP90AA1--RC3H2"	1	0	0	0	1
"16885"	"HSP90AA1--RNF31"	1	0	0	0	1
"16886"	"HSP90AA1--VPS13B"	1	0	0	0	1
"16887"	"HSP90AA1--ZNF236"	0	0	1	0	1
"16888"	"HSP90AB1--ANKLE2"	1	0	0	0	1
"16889"	"HSP90AB1--DNAJC21"	1	0	0	0	1
"16890"	"HSP90AB1--GLYATL3"	1	0	0	0	1
"16891"	"HSP90AB1--HSP90AB1"	1	0	0	0	1
"16892"	"HSP90AB1--MKL2"	1	0	0	0	1
"16893"	"HSP90AB1--NAPEPLD"	1	0	0	0	1
"16894"	"HSP90AB1--SLC29A1"	3	0	0	0	3
"16895"	"HSP90AB1--TAF3"	1	0	0	0	1
"16896"	"HSP90AB1--TVAS5"	0	0	1	0	1
"16897"	"HSP90B1--APP"	1	0	0	0	1
"16898"	"HSP90B1--CFB"	1	1	0	0	2
"16899"	"HSP90B1--DKFZp434G222"	1	0	0	0	1
"16900"	"HSP90B1--HSP90B1"	6	0	0	0	6
"16901"	"HSP90B1--HSP90B3P"	0	0	2	0	2
"16902"	"HSP90B1--LRRC28"	1	0	0	0	1
"16903"	"HSP90B1--SUPT16H"	0	1	0	0	1
"16904"	"HSP90B1--UTRN"	0	1	0	0	1
"16905"	"HSPA12A--HSPA12A"	2	0	0	0	2
"16906"	"HSPA12A--KIAA1598"	1	1	0	0	2
"16907"	"HSPA12B--BRE"	0	1	0	0	1
"16908"	"HSPA13--CCDC88C"	2	0	0	0	2
"16909"	"HSPA13--HSPBP1"	1	0	0	0	1
"16910"	"HSPA14--MRPS35"	2	0	0	0	2
"16911"	"HSPA1A--CAP1"	0	0	1	0	1
"16912"	"HSPA1A--CDKN3"	1	0	0	0	1
"16913"	"HSPA1A--FOXP1"	1	0	0	0	1
"16914"	"HSPA1B--HSPA1B"	1	0	0	0	1
"16915"	"HSPA1B--MYLK"	1	1	0	0	2
"16916"	"HSPA1B--SLC1A3"	1	1	0	0	2
"16917"	"HSPA1L--TFPI2"	0	0	1	0	1
"16918"	"HSPA2--SHOX2"	0	0	1	0	1
"16919"	"HSPA4--HSPA4"	3	0	0	0	3
"16920"	"HSPA4L--DSP"	1	0	0	0	1
"16921"	"HSPA5--PPM1G"	1	0	0	0	1
"16922"	"HSPA5--SF3A2"	1	0	0	0	1
"16923"	"HSPA8--ALDH1A1"	1	0	0	0	1
"16924"	"HSPA8--HSPA8"	2	0	0	0	2
"16925"	"HSPA8--HSPD1"	1	0	0	0	1
"16926"	"HSPA8--INADL"	1	0	0	0	1
"16927"	"HSPA8--SLC7A6"	1	0	0	0	1
"16928"	"HSPA8--STX3"	1	0	0	0	1
"16929"	"HSPA8--UBC"	1	0	0	0	1
"16930"	"HSPA9--ARL15"	2	0	0	0	2
"16931"	"HSPA9--HSPA9"	1	0	0	0	1
"16932"	"HSPA9--LOC101929099"	1	0	0	0	1
"16933"	"HSPA9--NEFL"	1	0	0	0	1
"16934"	"HSPA9--RPS20"	1	0	0	0	1
"16935"	"HSPA9--SLC35A2"	1	0	0	0	1
"16936"	"HSPB1--CAMKK2"	1	1	0	0	2
"16937"	"HSPB1--CLDN7"	0	1	0	0	1
"16938"	"HSPB1--DDX17"	1	0	0	0	1
"16939"	"HSPB1--DDX27"	0	1	0	0	1
"16940"	"HSPB1--EGR1"	2	0	0	0	2
"16941"	"HSPB1--FARP2"	1	0	0	0	1
"16942"	"HSPB1--HSPB1"	2	0	0	0	2
"16943"	"HSPB1--KRT19"	2	0	0	0	2
"16944"	"HSPB1--MYO1B"	1	1	0	0	2
"16945"	"HSPB1--OBSL1"	1	0	0	0	1
"16946"	"HSPB1--PLAT"	0	1	0	0	1
"16947"	"HSPB1--RAPGEF5"	1	0	0	0	1
"16948"	"HSPB1--SF3B2"	0	1	0	0	1
"16949"	"HSPB1--STAT6"	0	1	0	0	1
"16950"	"HSPB1--STXBP1"	1	0	0	0	1
"16951"	"HSPB1--THSD4"	0	1	0	0	1
"16952"	"HSPB1--TTN"	0	1	0	0	1
"16953"	"HSPB1--TYK2"	0	1	0	0	1
"16954"	"HSPB1--UBE2M"	1	0	0	0	1
"16955"	"HSPB1--WASF1"	1	0	0	0	1
"16956"	"HSPB11--SSBP3"	0	1	0	0	1
"16957"	"HSPB11--ZCCHC11"	1	1	0	0	2
"16958"	"HSPB7--HSPB7"	1	0	0	0	1
"16959"	"HSPB7--NPC2"	0	0	1	0	1
"16960"	"HSPB8--C9orf80"	0	1	0	0	1
"16961"	"HSPB8--KDM5B"	1	0	0	0	1
"16962"	"HSPB8--TAGLN"	1	0	0	0	1
"16963"	"HSPBP1--HSPBP1"	1	0	0	0	1
"16964"	"HSPBP1--SF3B2"	2	0	0	0	2
"16965"	"HSPBP1--TRIM8"	1	0	0	0	1
"16966"	"HSPBP1--ZNF418"	0	1	0	0	1
"16967"	"HSPC072--ENTHD1"	0	0	2	0	2
"16968"	"HSPE1--MOB4"	0	0	3	0	3
"16969"	"HSPE1--TMPRSS7"	1	0	0	0	1
"16970"	"HSPG2--HSPG2"	2	0	0	0	2
"16971"	"HSPG2--KIAA0247"	1	1	0	0	2
"16972"	"HSPG2--LOC102724312"	2	0	0	0	2
"16973"	"HSPG2--MATN2"	1	1	0	0	2
"16974"	"HSPG2--MOV10"	1	0	0	0	1
"16975"	"HSPG2--MYBPHL"	0	1	0	0	1
"16976"	"HSPG2--NTNG1"	1	1	0	0	2
"16977"	"HSPG2--SIAE"	1	1	0	0	2
"16978"	"HSPH1--DDX27"	1	1	0	0	2
"16979"	"HSPH1--HSPH1"	1	0	0	0	1
"16980"	"HSPH1--PLEKHA5"	1	1	0	0	2
"16981"	"HTATSF1--BRS3"	4	8	0	0	12
"16982"	"HTATSF1--GAS6"	1	0	0	0	1
"16983"	"HTATSF1--HTATSF1"	1	0	0	0	1
"16984"	"HTATSF1--PTMA"	1	0	0	0	1
"16985"	"HTN1--KYNU"	1	0	0	0	1
"16986"	"HTN3--OSBPL1A"	1	0	0	0	1
"16987"	"HTN3--RIMS1"	1	0	0	0	1
"16988"	"HTN3--RPL6"	1	0	0	0	1
"16989"	"HTR6--C3"	0	0	1	0	1
"16990"	"HTR7--C10orf11"	0	1	0	0	1
"16991"	"HTR7--VAC14"	0	1	0	0	1
"16992"	"HTRA1--C7"	0	1	0	0	1
"16993"	"HTRA1--KIAA0040"	1	0	0	0	1
"16994"	"HTRA2--ABHD2"	0	0	1	0	1
"16995"	"HTRA2--DDX19B"	1	0	0	0	1
"16996"	"HTT--ESYT2"	1	1	0	0	2
"16997"	"HTT--FASN"	1	0	0	0	1
"16998"	"HTT--GRK4"	2	2	0	0	4
"16999"	"HTT--HTT"	1	0	0	0	1
"17000"	"HTT--TMED4"	1	0	0	0	1
"17001"	"HTT--WDR19"	1	1	0	0	2
"17002"	"HUNK--CNOT10"	1	0	0	0	1
"17003"	"HUNK--MAMLD1"	1	1	0	0	2
"17004"	"HUNK--MRAP"	1	0	0	0	1
"17005"	"HUNK--RUNX1"	2	0	0	0	2
"17006"	"HUWE1--ATP5A1"	1	0	0	0	1
"17007"	"HUWE1--BICD1"	0	1	0	0	1
"17008"	"HUWE1--CLCN5"	1	1	0	0	2
"17009"	"HUWE1--GUF1"	1	1	0	0	2
"17010"	"HUWE1--HUWE1"	2	0	0	0	2
"17011"	"HUWE1--PHF8"	1	1	0	0	2
"17012"	"HUWE1--PIGT"	1	0	0	0	1
"17013"	"HUWE1--PLXNA2"	1	0	0	0	1
"17014"	"HUWE1--SYN3"	1	0	0	0	1
"17015"	"HUWE1--TMEM229B"	1	0	0	0	1
"17016"	"HVCN1--GOLGA3"	0	1	0	0	1
"17017"	"HYAL2--HYAL2"	1	0	0	0	1
"17018"	"HYAL3--HYAL3"	1	0	0	0	1
"17019"	"HYDIN--SSBP3"	1	0	0	0	1
"17020"	"HYI--NFIA"	1	1	0	0	2
"17021"	"HYOU1--C11orf93"	0	0	2	0	2
"17022"	"HYOU1--C19orf44"	0	0	1	0	1
"17023"	"HYOU1--HYOU1"	5	0	0	0	5
"17024"	"HYOU1--MTCH1"	1	0	0	0	1
"17025"	"HYOU1--PSPH"	1	0	0	0	1
"17026"	"HYOU1--TMEM59"	1	0	0	0	1
"17027"	"IAH1--ADAM17"	1	0	0	0	1
"17028"	"IAH1--IAH1"	1	0	0	0	1
"17029"	"IARS--IARS"	2	0	0	0	2
"17030"	"IARS--IFT46"	2	0	0	0	2
"17031"	"IARS--RAD54L2"	1	0	0	0	1
"17032"	"IARS--SLC10A7"	1	0	0	0	1
"17033"	"IARS--TTR"	1	0	0	0	1
"17034"	"IARS2--TFG"	1	0	0	0	1
"17035"	"IBA57--IBA57"	1	0	0	0	1
"17036"	"IBTK--DDX18"	1	0	0	0	1
"17037"	"IBTK--IBTK"	2	0	0	0	2
"17038"	"IBTK--SRP54"	1	0	0	0	1
"17039"	"ICA1--HGF"	0	1	0	0	1
"17040"	"ICA1--ICA1"	1	0	0	0	1
"17041"	"ICA1--PDZD9"	1	0	0	0	1
"17042"	"ICA1L--HIVEP3"	1	0	0	0	1
"17043"	"ICAM1--ABCF3"	1	0	0	0	1
"17044"	"ICAM1--HNRNPM"	0	1	0	0	1
"17045"	"ICAM1--RTN4"	1	0	0	0	1
"17046"	"ICAM1--TMSB10"	1	0	0	0	1
"17047"	"ICAM2--ENO1"	2	0	0	0	2
"17048"	"ICAM3--TYK2"	0	1	0	0	1
"17049"	"ICE1--FAM120B"	1	0	0	0	1
"17050"	"ICE2--GDPGP1"	1	0	0	0	1
"17051"	"ICK--FAM83B"	0	1	0	0	1
"17052"	"ICK--ICK"	1	0	0	0	1
"17053"	"ICMT--ACOT7"	0	1	0	0	1
"17054"	"ICMT--CAMTA1"	1	0	0	0	1
"17055"	"ICMT--GPR153"	1	1	0	0	2
"17056"	"ICMT--KIAA1804"	0	0	2	0	2
"17057"	"ICMT--UHMK1"	0	0	1	0	1
"17058"	"ICOSLG--KCNJ6"	0	1	0	0	1
"17059"	"ID3--ID3"	1	0	0	0	1
"17060"	"IDE--APOE"	0	0	1	0	1
"17061"	"IDE--BLVRB"	0	0	1	0	1
"17062"	"IDE--CAMK1D"	1	1	0	0	2
"17063"	"IDE--DGCR6L"	0	0	1	0	1
"17064"	"IDE--FAU"	0	0	1	0	1
"17065"	"IDE--FRA10AC1"	2	0	0	0	2
"17066"	"IDE--GADD45GIP1"	0	0	1	0	1
"17067"	"IDE--HBZ"	0	0	1	0	1
"17068"	"IDE--IFITM1"	0	0	1	0	1
"17069"	"IDE--LAGE3"	0	0	1	0	1
"17070"	"IDE--MRPS12"	0	0	1	0	1
"17071"	"IDE--PPP1R14B"	0	0	1	0	1
"17072"	"IDE--PSMD8"	0	0	1	0	1
"17073"	"IDE--RPS9"	0	0	1	0	1
"17074"	"IDE--YDJC"	0	0	1	0	1
"17075"	"IDH1--MBOAT2"	1	0	0	0	1
"17076"	"IDH1--NCL"	1	0	0	0	1
"17077"	"IDH1--RPS24"	1	0	0	0	1
"17078"	"IDH2--IDH2"	2	0	0	0	2
"17079"	"IDH2--KIF1C"	1	0	0	0	1
"17080"	"IDH3A--DHX32"	0	1	0	0	1
"17081"	"IDH3A--IDH3A"	2	0	0	0	2
"17082"	"IDH3B--IDH3B"	1	0	0	0	1
"17083"	"IDH3B--JUP"	1	0	0	0	1
"17084"	"IDH3G--PKP2"	1	0	0	0	1
"17085"	"IDH3G--UBE2Q2P2"	1	0	0	0	1
"17086"	"IDI1--CRTC3"	1	0	0	0	1
"17087"	"IDI2-AS1--STK40"	1	0	0	0	1
"17088"	"IDO1--IPO4"	1	0	0	0	1
"17089"	"IDO1--NUFIP2"	1	0	0	0	1
"17090"	"IDS--AFMID"	1	0	0	0	1
"17091"	"IDS--IDS"	3	0	0	0	3
"17092"	"IDS--LOC100131434"	1	0	5	0	6
"17093"	"IDS--PAIP2"	1	0	0	0	1
"17094"	"IDS--PHACTR1"	0	1	0	0	1
"17095"	"IDS--PUM2"	1	0	0	0	1
"17096"	"IDS--SNHG3"	1	0	0	0	1
"17097"	"IDUA--ALS2CR12"	0	1	0	0	1
"17098"	"IDUA--IDUA"	1	0	0	0	1
"17099"	"IER2--NRP2"	1	0	0	0	1
"17100"	"IER3IP1--IER3IP1"	1	0	0	0	1
"17101"	"IER3IP1--LOC100505549"	1	0	0	0	1
"17102"	"IER3IP1--PAX7"	1	0	0	0	1
"17103"	"IER5L--NEMF"	1	0	0	0	1
"17104"	"IER5L--RRAGC"	2	0	0	0	2
"17105"	"IFFO2--AP3M1"	1	0	0	0	1
"17106"	"IFFO2--UBR4"	2	1	0	0	3
"17107"	"IFI16--ENO1"	1	0	0	0	1
"17108"	"IFI16--UAP1"	1	0	0	0	1
"17109"	"IFI27--ADCYAP1R1"	0	0	1	0	1
"17110"	"IFI27--GAD1"	0	0	1	0	1
"17111"	"IFI27--IFI27"	1	0	0	0	1
"17112"	"IFI27--LOC643406"	0	0	1	0	1
"17113"	"IFI27--NDUFV1"	0	1	0	0	1
"17114"	"IFI27L2--9.Sep"	1	0	0	0	1
"17115"	"IFI35--BRCA1"	1	0	0	0	1
"17116"	"IFI35--PPIP5K2"	1	0	0	0	1
"17117"	"IFI44L--IFI44L"	1	0	0	0	1
"17118"	"IFI44L--SLC44A3"	1	0	0	0	1
"17119"	"IFI6--ATP1B3"	1	0	0	0	1
"17120"	"IFI6--C1orf201"	1	1	0	0	2
"17121"	"IFI6--CTNS"	1	0	0	0	1
"17122"	"IFI6--IRS4"	0	0	1	0	1
"17123"	"IFI6--MAFF"	1	0	0	0	1
"17124"	"IFI6--PLA2G4C"	1	0	0	0	1
"17125"	"IFI6--PRSS8"	1	0	0	0	1
"17126"	"IFI6--SERINC1"	1	0	0	0	1
"17127"	"IFI6--TNRC18"	1	0	0	0	1
"17128"	"IFIH1--IFIH1"	1	0	0	0	1
"17129"	"IFIT2--PBX2"	1	0	0	0	1
"17130"	"IFIT5--HK1"	0	1	0	0	1
"17131"	"IFITM1--CRIM1"	2	0	0	0	2
"17132"	"IFITM10--DENND5A"	1	0	0	0	1
"17133"	"IFITM2--HLA-A"	1	0	0	0	1
"17134"	"IFITM2--HNRNPM"	1	0	0	0	1
"17135"	"IFITM2--IFITM2"	1	0	0	0	1
"17136"	"IFITM2--NMI"	1	0	0	0	1
"17137"	"IFITM2--SLCO4A1"	1	0	0	0	1
"17138"	"IFLTD1--BCL8"	0	0	3	0	3
"17139"	"IFNAR1--CTNNBL1"	1	0	0	0	1
"17140"	"IFNAR1--IL10RB"	1	0	0	0	1
"17141"	"IFNAR1--SF3A3"	1	0	0	0	1
"17142"	"IFNAR1--USP22"	1	0	0	0	1
"17143"	"IFNAR2--IFNGR2"	1	0	0	0	1
"17144"	"IFNAR2--TNK2"	1	0	0	0	1
"17145"	"IFNGR1--IFNGR1"	1	0	0	0	1
"17146"	"IFNGR1--PEX7"	1	0	0	0	1
"17147"	"IFNGR1--SLC38A2"	2	0	0	0	2
"17148"	"IFNGR1--SMCHD1"	1	1	0	0	2
"17149"	"IFNGR2--NUDCD3"	0	1	0	0	1
"17150"	"IFRD1--C7orf53"	0	0	1	0	1
"17151"	"IFRD1--CISD1"	1	0	0	0	1
"17152"	"IFRD1--FUT8"	1	0	0	0	1
"17153"	"IFRD2--IFRD2"	1	0	0	0	1
"17154"	"IFRD2--RBM5"	1	0	0	0	1
"17155"	"IFT122--C3orf37"	1	1	0	0	2
"17156"	"IFT122--IFT122"	1	0	0	0	1
"17157"	"IFT122--PITPNB"	0	1	0	0	1
"17158"	"IFT140--ABCA3"	0	1	0	0	1
"17159"	"IFT140--ATP6V0A1"	1	0	0	0	1
"17160"	"IFT140--IFT140"	4	0	0	0	4
"17161"	"IFT140--INS-IGF2"	1	0	0	0	1
